Temperature(°C),Voltage(V),Current(A),Vibration(g),Pressure(kPa),Humidity(%),Usage Hours(h),Failure,Cause of Failure,Condition,Time-to-Failure(days),Recommended Solution
19.699406255174456,225.73909253991735,6.132269627966059,1.3144783081521578,98.44784221112279,33.66769636362307,8287,1,Overheating,Critical,1,Check cooling system
48.0755959800062,199.52028736800708,13.218897524099242,0.5469615367592543,111.0308350444626,33.07091952564238,1937,1,Overheating,Critical,3,Check cooling system
40.141237693837745,222.33083294070795,10.161013622355982,1.2773255801676486,91.37127641510244,51.59233238527378,3920,1,Wear & Tear,Critical,11,Replace worn components
63.14477756939513,208.1711853358268,2.796081474620679,1.5192804351945854,105.89790645814855,61.57090789813068,2536,0,None,Warning,245,Routine maintenance
54.412253857982876,236.61399851873136,4.401226163889222,1.8425120891541447,112.37743144389385,57.15009161023205,6613,1,Sensor Fault,Critical,16,Recalibrate/replace sensor
46.92081696322676,227.3272181171967,7.869102212498297,0.790964888655506,86.62034381820642,46.18010412316233,5543,1,Wear & Tear,Critical,16,Replace worn components
44.2879743665709,212.4836390377927,6.491567412005412,1.186300923548964,100.93117125303988,65.16067663096067,1700,1,Overheating,Critical,23,Check cooling system
62.32794532946831,213.2628802079033,10.354273059950264,0.8368156391643551,99.21304455163025,68.19698589394045,1356,1,Voltage Surge,Critical,5,Stabilize power supply
49.11026398182185,212.80263918631718,6.180318309942026,1.2826017118003443,97.56930215195109,34.66477071270136,1745,1,Sensor Fault,Critical,23,Recalibrate/replace sensor
44.20006754250255,206.81551294913766,7.187608189787219,1.6079868820758616,105.22240830268575,49.442019378665435,5574,1,Sensor Fault,Critical,18,Recalibrate/replace sensor
32.568308633120836,217.95842260787597,14.328060589130097,1.1263192560022233,99.88483343809438,31.588511304213995,928,1,Overheating,Critical,6,Check cooling system
48.787185232191305,190.39537648079386,1.8949879382295078,1.1042893011160217,115.87987672235022,62.37421514132239,9793,0,None,Average,341,Routine maintenance
36.037971755734624,204.93503922201091,4.059118921541565,1.5879013581380939,94.91161151681456,65.30802698975447,2696,0,None,Normal,238,Routine maintenance
21.26685848625022,213.82862026280316,7.607213921663378,1.591502818033303,97.12052329223157,46.770312682516376,9666,0,None,Normal,268,Routine maintenance
47.16471252491121,233.3446090705179,5.789267391946889,0.6500516155150218,87.32388724228862,68.37962556421958,4720,0,None,Normal,174,Routine maintenance
50.82604653962404,227.4778016632036,4.717126511123881,0.8455354431828491,79.57755802383305,62.90033681273865,8619,1,Overheating,Critical,26,Check cooling system
42.49807062074091,230.51602236544446,10.295186814776297,0.5782993331278181,91.61217354696632,55.08470788597579,3415,0,None,Normal,113,Routine maintenance
37.684565991781845,209.56386112174215,8.567169610454062,0.7882595911614876,112.8007850193691,60.075447754390154,4596,0,None,Normal,36,Routine maintenance
38.53815745883262,188.99669968390884,9.046154665939804,1.1080983911256883,96.44605326899097,34.76389433581653,1445,0,None,Average,365,Routine maintenance
44.288442602547484,224.34632725744825,4.887531112655516,1.5513312970710034,96.93279996916306,57.0264723377943,220,1,Wear & Tear,Critical,9,Replace worn components
41.288322374178954,215.87803742107175,8.398932824045842,0.16389353662228157,101.3214553579437,63.26611874057048,3645,1,Wear & Tear,Critical,16,Replace worn components
50.003219901703986,219.14280307084513,11.108280758766922,0.8168134805838443,104.32188928479975,67.66908617402308,1375,1,Cooling Failure,Critical,12,Inspect fans & coolant
46.5516932168718,220.58226195363684,2.571959784767804,0.4613547262059303,100.54304294155854,46.59437670485045,3770,0,None,Normal,102,Routine maintenance
59.90220057769927,209.50665185392302,2.1207510621218812,0.14696865283453098,107.73632045007972,59.33209153522775,7189,1,Sensor Fault,Critical,19,Recalibrate/replace sensor
34.30075693736433,224.07606063178721,2.924245932952558,0.44425168802395787,96.42867272900268,43.48661207707561,4373,1,Voltage Surge,Critical,24,Stabilize power supply
41.355435717187554,215.2621466472714,4.35779381656824,0.6176747980257999,99.86663909325492,64.84483118483628,9449,0,None,Normal,67,Routine maintenance
44.06334996477886,246.12433747997133,13.404119725030954,2.6450618955574923,81.38047687503385,66.96874067784664,6179,1,Cooling Failure,Critical,16,Inspect fans & coolant
42.3427286737247,209.06751005319393,5.876347001285051,-0.06347969409222376,124.42857270764316,53.57236105759107,6333,1,Voltage Surge,Critical,13,Stabilize power supply
35.345393119461924,231.99791619757144,7.8192587309031065,0.168943256499277,100.97163353783218,40.858286748700884,8316,1,Cooling Failure,Critical,26,Inspect fans & coolant
31.388894570027706,202.16337787012438,4.05360920225179,1.7762145728457939,113.7416696875022,65.77739156996671,2326,0,None,Average,133,Routine maintenance
43.9064334478801,207.27012907139965,10.948744728802748,1.4504602932440944,105.14779988109595,37.39474399103657,9184,1,Wear & Tear,Critical,24,Replace worn components
40.726808771601235,229.25620844896744,4.936048654192816,0.9578035366083475,103.4868332528153,41.897430141543104,7115,1,Wear & Tear,Critical,30,Replace worn components
38.97511605493522,218.93248836228594,6.493277298879102,0.6314388073742707,106.36143996043597,46.66652509992181,1959,1,Overheating,Critical,29,Check cooling system
37.527558803897406,241.92629733247858,7.29534545087001,1.0110660877944708,86.02899351311022,65.27385760684649,8543,1,Wear & Tear,Critical,18,Replace worn components
51.39743495460509,223.8734392177372,4.902124621115841,1.2441405010137343,70.79873585261934,54.14807326749672,2510,1,Voltage Surge,Critical,10,Stabilize power supply
48.57094344080559,214.3682963527185,8.378204051151075,1.366510762663055,95.66334121306048,57.12585779141518,4623,1,Cooling Failure,Critical,18,Inspect fans & coolant
59.11080401657478,213.93382373526327,7.055849042353989,2.1161947238801475,98.45246974746578,36.76522269187561,7856,0,None,Average,120,Routine maintenance
44.05167645423124,216.61606877001466,4.63333036304226,1.9869869387070807,114.85102546973168,33.78648597787347,5430,1,Wear & Tear,Critical,3,Replace worn components
36.65588675399728,240.2249425281205,4.802287549306538,0.169919971578955,107.4573327221008,47.52333109012208,8109,1,Wear & Tear,Critical,30,Replace worn components
61.27107341065155,218.3931474999293,5.44477895952347,0.36423786856121765,99.01761321986977,53.62708785354893,222,1,Sensor Fault,Critical,4,Recalibrate/replace sensor
51.42108540861927,222.0623651197097,6.956313421522592,0.6919325748720949,112.59741656460541,58.50600162269391,7251,1,Sensor Fault,Critical,22,Recalibrate/replace sensor
34.11017834376542,219.80240730454994,9.150568660155853,0.839493552428791,95.53027237135511,55.00179736487932,8874,1,Wear & Tear,Critical,27,Replace worn components
57.51624776284375,235.23148502502454,7.871034453170698,0.9446705689791205,100.96564108353219,64.66821199980029,9210,1,Voltage Surge,Critical,17,Stabilize power supply
42.253803220814135,197.66459069079372,6.506326824577878,-0.1594211571421118,94.95683383791871,62.77687427323368,9321,1,Wear & Tear,Critical,1,Replace worn components
64.61194654598202,215.60709992135654,10.91707661751543,1.8989983064814102,98.90935416905916,30.20625989702745,9661,1,Overheating,Critical,13,Check cooling system
49.93625177657801,210.22737323701136,8.666075341523964,0.6820594661043362,87.74125113351778,66.03123133278808,5621,1,Voltage Surge,Critical,29,Stabilize power supply
64.54545104205621,235.1398265175157,10.902437307335685,1.770361014924221,100.40465265233787,60.786088685455994,5389,0,None,Warning,326,Routine maintenance
41.29331796563808,223.99768073881498,10.659095283651116,1.1933650462670964,86.59221124666084,37.689645921878736,5937,0,None,Average,183,Routine maintenance
47.721430608171815,210.85815173907235,4.293034308084243,1.25085603634571,101.0548440295771,37.16929762621555,9625,1,Sensor Fault,Critical,27,Recalibrate/replace sensor
38.224159593707135,210.96579834279092,5.6658693526810096,1.8809067253027831,95.97494937232513,52.84839731024514,2121,1,Voltage Surge,Critical,15,Stabilize power supply
43.0574793542185,229.47514288076604,4.010399625017488,0.6285014614806188,106.4798477931534,63.3727902065423,2071,0,None,Normal,123,Routine maintenance
33.796547035765485,210.50397863714647,4.5222701463869095,1.3284015178241797,113.50082211215431,50.05403165462067,1554,0,None,Average,194,Routine maintenance
51.52454919224374,207.76831088984977,5.556134887185033,1.7015516319345543,94.12835761002094,59.661893180126405,894,1,Wear & Tear,Critical,23,Replace worn components
48.110448970962956,240.3228333341658,3.918117230402917,2.3399019201325615,105.9290169805054,46.7237086034644,4668,1,Overheating,Critical,3,Check cooling system
48.53456628567072,201.6910348389863,7.8836589543578635,0.8655009109414614,110.59416929349823,40.376940033003606,9151,0,None,Normal,245,Routine maintenance
50.761738523522105,222.95933414629258,8.380286099131931,0.810877095415551,93.79589649620107,52.34550960361723,2174,0,None,Normal,244,Routine maintenance
36.37625177865181,199.28487559894458,5.276501992242614,0.6088847427669938,84.52380639816168,31.237409262381085,3269,0,None,Normal,47,Routine maintenance
58.951820350065596,181.27297415194224,7.919415591916778,0.677647235886043,88.66841603420337,62.685441266078556,1468,1,Sensor Fault,Critical,29,Recalibrate/replace sensor
36.83049933825604,210.99417489368454,12.507299237199021,0.5972477906897061,107.41237271442142,47.231198711621666,7651,0,None,Average,122,Routine maintenance
41.30267600734631,216.52304925150025,3.5385286292063443,2.0582371563427,92.63157362913233,43.19855423006303,5736,0,None,Average,52,Routine maintenance
33.35211316741577,212.27161901303813,6.215245648117556,1.2496648394833725,80.7139482535521,37.232607419681244,2718,0,None,Normal,164,Routine maintenance
56.434738006024105,204.69557186587406,4.346930743685326,0.6731320702789461,81.80223607142945,50.91001946143144,4164,1,Overheating,Critical,13,Check cooling system
36.309304453748894,204.82190707030378,3.968129996895029,1.349017515179032,91.66271060586928,37.46167556374925,2567,1,Overheating,Critical,6,Check cooling system
48.42912000559357,224.94334606601913,5.060121689026106,1.3857668465523003,90.81217295953293,68.94405196465345,7036,1,Voltage Surge,Critical,28,Stabilize power supply
36.65101760264393,206.005437918782,5.281092968211624,1.0107040615300977,95.79963429158539,47.67046191369391,4370,0,None,Average,246,Routine maintenance
44.893306891480215,226.30198950894905,2.530571804654606,1.2290560122911838,90.34862883886008,40.17243505426674,4312,1,Sensor Fault,Critical,8,Recalibrate/replace sensor
53.91212376962926,226.92315893025523,9.004760543656216,1.2887604630467293,94.30800170542737,51.565300578610945,3435,1,Wear & Tear,Critical,30,Replace worn components
37.323562864708656,232.84160699183704,12.359551461658995,1.2197608082325713,93.0453654009188,42.522139092301664,3523,1,Wear & Tear,Critical,9,Replace worn components
36.60105007346826,236.36081769437095,5.52856235697401,1.0581183828427692,103.3590675324415,33.642396055547,6845,1,Overheating,Critical,27,Check cooling system
45.08751782428692,209.02419631145415,9.75309082441813,0.045453667032917866,93.10791853187258,57.09009332394352,4367,1,Sensor Fault,Critical,9,Recalibrate/replace sensor
26.39183890318702,178.6360111040159,6.760788039869736,1.1257110579329923,85.90437605708864,41.64855422398347,5382,1,Sensor Fault,Critical,28,Recalibrate/replace sensor
31.597667641732247,235.2192991321002,4.400361179483715,0.42016920636103705,101.02481876206735,40.797292680001796,8943,1,Wear & Tear,Critical,14,Replace worn components
53.94167494523442,233.16944606892608,8.458220834276599,1.6209101367716823,111.02526581788308,59.823303541837866,9096,1,Cooling Failure,Critical,25,Inspect fans & coolant
62.072823657652236,229.78422173516876,9.263383939637642,0.06888293756080688,106.8645227076929,59.78074999307101,1125,1,Cooling Failure,Critical,23,Inspect fans & coolant
44.36150983826185,200.89373048888356,8.604162395414003,0.6728025564152571,93.50955262382351,43.51095985786718,1536,0,None,Normal,209,Routine maintenance
41.80292594859961,211.71132370246517,6.6562840615873125,1.4659178964134236,89.72124549145282,65.15866447585785,5721,1,Cooling Failure,Critical,19,Inspect fans & coolant
25.821193363439807,222.45483529371904,3.8821505247747554,1.4343070883442652,87.36463691434344,66.55711653278557,344,0,None,Average,173,Routine maintenance
57.58601379343292,214.18648764095389,8.109318633023944,0.9489121612947924,89.63632383102969,62.09004433948158,4225,1,Voltage Surge,Critical,3,Stabilize power supply
39.5723773639355,221.07846450515393,7.7348928571272255,0.6637814906584101,108.16454617534674,65.43843371238364,4819,0,None,Normal,286,Routine maintenance
41.70914282425393,218.5663758044104,5.955219036149332,0.6838938768460101,101.23264140150746,30.822956838003858,2270,1,Sensor Fault,Critical,16,Recalibrate/replace sensor
67.23073062881079,210.07765854529222,8.263385888174778,1.253061374979654,89.88880234028224,48.49924267389801,7256,1,Overheating,Critical,28,Check cooling system
45.120520342618796,225.68564952724697,12.306572443351051,2.2490288287988633,104.79279011125524,57.26076685918999,3206,1,Cooling Failure,Critical,23,Inspect fans & coolant
38.37889965450479,201.51479454590307,7.361859845876026,0.5161469954416864,104.06338135111888,64.4815165937676,2625,1,Overheating,Critical,11,Check cooling system
67.05560012776206,243.69407074782526,8.984307686963856,1.117867445777282,107.70339289608215,60.91592975569186,4003,1,Overheating,Critical,22,Check cooling system
46.61643680730661,216.16395531979407,15.799579470737365,1.701200880553589,120.7681820266537,60.41205264975339,7717,1,Cooling Failure,Critical,29,Inspect fans & coolant
50.050076545600305,242.00818420674184,9.86713671726029,1.7834044694034268,100.90477652669374,60.00032473770712,5383,1,Sensor Fault,Critical,27,Recalibrate/replace sensor
52.58428590868935,230.5610013342835,7.288435446573715,0.6509422311071149,94.66959083760852,58.64242322895307,7366,0,None,Normal,94,Routine maintenance
62.16268872363928,237.5940403877496,3.304904874671308,0.8493529056297207,105.15366993015164,54.05687277393683,9669,1,Cooling Failure,Critical,15,Inspect fans & coolant
56.7322466378643,194.80575377348558,9.5522051881508,1.3489746465111665,95.34351631293977,47.42375750403501,9976,0,None,Normal,309,Routine maintenance
